Sorter0,,
ArrayLength,Runtime F,Runtime C
10931,0.045387831,
10933,0.087616041,
10935,0.045952085,
10937,0.045676168,
10939,0.045946915,
10941,0.04637925,
10943,0.04611529,
10945,0.047495458,
10947,0.046373583,
10949,0.045940001,
10951,0.046051834,
10953,0.046048962,
10955,0.046433751,
10957,0.046247207,
10959,0.064603671,
10961,0.046897501,
10963,0.046710666,
10965,0.04567517,
10967,0.045938961,
10969,0.050821338,
10971,0.047354292,
10973,0.101665415,
10975,0.046424247,
10977,0.046261668,
10979,0.046757545,
10981,0.0459195,
10983,0.046169415,
10985,0.045777082,
10987,0.126418382,
10989,0.046745207,
10991,0.046486791,
10993,0.045997415,
10995,0.046019334,
10997,0.046435293,
10999,0.045773752,
11001,0.070460379,
11003,0.046353623,
11005,0.046414793,
11007,0.046844337,
11009,0.046408832,
11011,0.046453334,
11013,0.047005378,
11015,0.046124376,
11017,0.046739999,
11019,0.046357833,
11021,0.046850376,
11023,0.046278208,
11025,0.045896333,
11027,0.068665832,
11029,0.046577834,
11031,0.046237376,
11033,0.047522832,
11035,0.047947753,
11037,0.046926416,
11039,0.047000833,
11041,0.117345624,
11043,0.046646584,
11045,0.046705917,
11047,0.04651729,
11049,0.046466585,
11051,0.046752915,
11053,0.046908125,
11055,0.108007334,
11057,0.046737708,
11059,0.046801832,
11061,0.046994876,
11063,0.047185544,
11065,0.046266623,
11067,0.046915792,
11069,0.047212292,
11071,0.047837209,
11073,0.046755038,
11075,0.047022291,
11077,0.047033668,
11079,0.046808586,
11081,0.065837711,
11083,0.047202833,
11085,0.04667804,
11087,0.04707529,
11089,0.046695877,
11091,0.046782207,
11093,0.047037501,
11095,0.12131425,
11097,0.047277585,
11099,0.048148792,
11101,0.047236208,
11103,0.047331791,
11105,0.047672793,
11107,0.047179125,
11109,0.091593504,
11111,0.048316337,
11113,0.047257669,
11115,0.047438793,
11117,0.047613751,
11119,0.047428668,
11121,0.049118664,
11123,0.047140915,
11125,0.047499709,
11127,0.047495209,
11129,0.047245122,
11131,0.047278456,
11133,0.048182167,
11135,0.087223917,
11137,0.047719914,
11139,0.047304083,
11141,0.048103668,
11143,0.048016708,
11145,0.0474195,
11147,0.048847415,
11149,0.123527378,
11151,0.047550876,
11153,0.047837209,
11155,0.047837,
11157,0.048038915,
11159,0.0482895,
11161,0.04806729,
11163,0.047718707,
11165,0.048121415,
11167,0.047354501,
11169,0.048348248,
11171,0.047921207,
11173,0.048223916,
11175,0.077159293,
11177,0.048465125,
11179,0.048464544,
11181,0.047851831,
11183,0.047268249,
11185,0.048099708,
11187,0.048437707,
11189,0.122217834,
11191,0.048669498,
11193,0.048286624,
11195,0.047730584,
11197,0.047883168,
11199,0.048571039,
11201,0.048227083,
11203,0.047723375,
11205,0.048539292,
11207,0.048592623,
11209,0.048450544,
11211,0.04836696,
11213,0.048206169,
11215,0.083325334,
11217,0.048580248,
11219,0.048375167,
11221,0.048653834,
11223,0.048468333,
11225,0.048685294,
11227,0.04818096,
11229,0.120526209,
11231,0.048408501,
11233,0.048640668,
11235,0.048369247,
11237,0.047899917,
11239,0.04855904,
11241,0.048894376,
11243,0.048366543,
11245,0.048704751,
11247,0.048884753,
11249,0.048673917,
11251,0.048420336,
11253,0.048587624,
11255,0.096090585,
11257,0.048704248,
11259,0.048632916,
11261,0.0495115,
11263,0.048346169,
11265,0.048774123,
11267,0.048863083,
11269,0.104984418,
11271,0.048567832,
11273,0.048446752,
11275,0.049356375,
11277,0.04822354,
11279,0.048384625,
11281,0.054278247,
11283,0.049058169,
11285,0.049395084,
11287,0.049153417,
11289,0.048937999,
11291,0.048712667,
11293,0.04930846,
11295,0.126303241,
11297,0.049829207,
11299,0.049041916,
11301,0.049037583,
11303,0.049326375,
11305,0.049547832,
11307,0.048730832,
11309,0.091250829,
11311,0.049332544,
11313,0.049692832,
11315,0.049544584,
11317,0.049293123,
11319,0.048771545,
11321,0.077703625,
11323,0.049065083,
11325,0.049625084,
11327,0.048752584,
11329,0.049198791,
11331,0.049820457,
11333,0.049396377,
11335,0.120054543,
11337,0.049603917,
11339,0.04955304,
11341,0.049211416,
11343,0.04931346,
11345,0.049787585,
11347,0.054677878,
11349,0.049938377,
11351,0.049925294,
11353,0.049650878,
11355,0.049745753,
11357,0.049689338,
11359,0.049870376,
11361,0.130448282,
11363,0.049549375,
11365,0.049660623,
11367,0.049277999,
11369,0.050073624,
11371,0.049678542,
11373,0.050155375,
11375,0.049366541,
11377,0.050089914,
11379,0.049637999,
11381,0.049734041,
11383,0.050500583,
11385,0.049878582,
11387,0.10875804,
11389,0.050136499,
11391,0.049700834,
11393,0.049795207,
11395,0.050609663,
11397,0.049840085,
11399,0.050199915,
11401,0.102108285,
11403,0.049958833,
11405,0.049733624,
11407,0.049507417,
11409,0.050097208,
11411,0.049047168,
11413,0.08402621,
11415,0.049885668,
11417,0.049789917,
11419,0.04994633,
11421,0.049020167,
11423,0.050295833,
11425,0.050095793,
11427,0.097153626,
11429,0.049490832,
11431,0.050502457,
11433,0.051003169,
11435,0.050620958,
11437,0.050149877,
11439,0.070147417,
11441,0.049193416,
11443,0.050122961,
11445,0.049799833,
11447,0.050223377,
11449,0.050653916,
11451,0.050092999,
11453,0.110397339,
11455,0.050621752,
11457,0.0500715,
11459,0.050381918,
11461,0.050210707,
11463,0.050767414,
11465,0.067372702,
11467,0.050714623,
11469,0.050988831,
11471,0.050636917,
11473,0.050005209,
11475,0.050313585,
11477,0.05071025,
11479,0.110562831,
11481,0.051018249,
11483,0.051295124,
11485,0.050728668,
11487,0.05128983,
11489,0.051132917,
11491,0.070493504,
11493,0.050672583,
11495,0.051047169,
11497,0.050749209,
11499,0.050455831,
11501,0.050919916,
11503,0.050662875,
11505,0.108067542,
11507,0.050669499,
11509,0.051956374,
11511,0.052340291,
11513,0.051934041,
11515,0.052260336,
11517,0.079100288,
11519,0.053258374,
11521,0.052024875,
11523,0.051456168,
11525,0.051992293,
11527,0.051079709,
11529,0.051675167,
11531,0.096447922,
11533,0.050984833,
11535,0.051306501,
11537,0.051184915,
11539,0.050884083,
11541,0.05130529,
11543,0.082893081,
11545,0.05129125,
11547,0.051213376,
11549,0.051538792,
11551,0.051159248,
11553,0.051078416,
11555,0.050930042,
11557,0.071201667,
11559,0.051136207,
11561,0.051291794,
11563,0.051273294,
11565,0.05129154,
11567,0.05147133,
11569,0.102125958,
11571,0.051780332,
11573,0.051222544,
11575,0.051790126,
11577,0.052470502,
11579,0.052427415,
11581,0.050859082,
11583,0.086195454,
11585,0.052037876,
11587,0.051946208,
11589,0.051983915,
11591,0.051805042,
11593,0.051975083,
11595,0.12442708,
11597,0.051863376,
11599,0.051772207,
11601,0.051780168,
11603,0.051906791,
11605,0.051642168,
11607,0.052417751,
11609,0.051844414,
11611,0.051557623,
11613,0.052050792,
11615,0.051695455,
11617,0.051968455,
11619,0.051902585,
11621,0.134613588,
11623,0.051721752,
11625,0.052057877,
11627,0.051734041,
11629,0.051289085,
11631,0.052842457,
11633,0.06266804,
11635,0.051982917,
11637,0.052460376,
11639,0.051843707,
11641,0.051641878,
11643,0.05212583,
11645,0.052294169,
11647,0.091692708,
11649,0.052393831,
11651,0.051734585,
11653,0.05227121,
11655,0.05214633,
11657,0.052053083,
11659,0.102679871,
11661,0.052175999,
11663,0.052004293,
11665,0.052171793,
11667,0.051861625,
11669,0.052305002,
11671,0.051961038,
11673,0.051481832,
11675,0.052998167,
11677,0.052015793,
11679,0.052430455,
11681,0.052122332,
11683,0.052394249,
11685,0.139465749,
11687,0.052662876,
11689,0.052735623,
11691,0.052124877,
11693,0.052421831,
11695,0.052893709,
11697,0.067439459,
11699,0.052829169,
11701,0.052933335,
11703,0.052027125,
11705,0.052395709,
11707,0.053174708,
11709,0.052361041,
11711,0.081452079,
11713,0.052809998,
11715,0.053300623,
11717,0.053984206,
11719,0.053121585,
11721,0.053299166,
11723,0.121409588,
11725,0.053051125,
11727,0.053040624,
11729,0.052617706,
11731,0.052774377,
11733,0.053328585,
11735,0.055295501,
11737,0.053206336,
11739,0.052945793,
11741,0.053523585,
11743,0.053232085,
11745,0.052802831,
11747,0.052877668,
11749,0.123459205,
11751,0.053355668,
11753,0.053120375,
11755,0.052705958,
11757,0.053085793,
11759,0.053048,
11761,0.099268131,
11763,0.053465378,
11765,0.05279696,
11767,0.053494208,
11769,0.053279582,
11771,0.053409334,
11773,0.053710833,
11775,0.053496458,
11777,0.05388654,
11779,0.053699624,
11781,0.053697959,
11783,0.053900916,
11785,0.053164914,
11787,0.132883757,
11789,0.053140707,
11791,0.053269416,
11793,0.053398669,
11795,0.053318292,
11797,0.053783208,
11799,0.093428791,
11801,0.053110123,
11803,0.052907415,
11805,0.053920876,
11807,0.053415999,
11809,0.053826831,
11811,0.053105123,
11813,0.053331584,
11815,0.054095,
11817,0.054061584,
11819,0.052957248,
11821,0.053356584,
11823,0.053678084,
11825,0.130448759,
11827,0.053511083,
11829,0.053776085,
11831,0.053912248,
11833,0.053829916,
11835,0.054251708,
11837,0.103807546,
11839,0.053288914,
11841,0.053196169,
11843,0.053737793,
11845,0.054920208,
11847,0.054895207,
11849,0.055389374,
11851,0.054720167,
11853,0.054080334,
11855,0.054145247,
11857,0.053261168,
11859,0.054317039,
11861,0.054012377,
11863,0.111432701,
11865,0.053643707,
11867,0.05440475,
11869,0.054123625,
11871,0.054452084,
11873,0.054041248,
11875,0.128239498,
11877,0.053269833,
11879,0.053742416,
11881,0.05431696,
11883,0.054623544,
11885,0.054528877,
11887,0.066631749,
11889,0.054161582,
11891,0.05431217,
11893,0.054989085,
11895,0.054712083,
11897,0.05396004,
11899,0.054740001,
11901,0.099692285,
11903,0.054287039,
11905,0.055196751,
11907,0.05418333,
11909,0.054975875,
11911,0.054725584,
11913,0.143033639,
11915,0.054431833,
11917,0.054780375,
11919,0.054740082,
11921,0.05515179,
11923,0.055071544,
11925,0.100576796,
11927,0.054865751,
11929,0.054899499,
11931,0.055041332,
11933,0.054635625,
11935,0.054708418,
11937,0.058413416,
11939,0.055101585,
11941,0.054562792,
11943,0.054445207,
11945,0.055394001,
11947,0.054277584,
11949,0.054963585,
11951,0.110239871,
11953,0.054962084,
11955,0.055346832,
11957,0.055516753,
11959,0.055496499,
11961,0.055043455,
11963,0.140779123,
11965,0.054434877,
11967,0.05447375,
11969,0.055173542,
11971,0.055323001,
11973,0.05474196,
11975,0.109032042,
11977,0.054799333,
11979,0.054916084,
11981,0.055944458,
11983,0.055017415,
11985,0.054758333,
11987,0.063491002,
11989,0.056173332,
11991,0.055179961,
11993,0.055629753,
11995,0.055388454,
11997,0.05519617,
11999,0.055500247,
12001,0.094188169,
12003,0.056082416,
12005,0.055094752,
12007,0.055613499,
12009,0.05575604,
12011,0.056260791,
12013,0.135205463,
12015,0.055529583,
12017,0.059274793,
12019,0.05857183,
12021,0.056786623,
12023,0.05644796,
12025,0.134972498,
12027,0.05567671,
12029,0.056300417,
12031,0.055386208,
12033,0.055513915,
12035,0.055302083,
12037,0.081467167,
12039,0.055566333,
12041,0.055510499,
12043,0.055704545,
12045,0.055247169,
12047,0.055124752,
12049,0.057005208,
12051,0.05540517,
12053,0.056020584,
12055,0.055748459,
12057,0.055399876,
12059,0.056029666,
12061,0.055979878,
12063,0.101531297,
12065,0.055878457,
12067,0.05670546,
12069,0.0562375,
12071,0.056155086,
12073,0.0560885,
12075,0.130172879,
12077,0.055800125,
12079,0.056386583,
12081,0.055820707,
12083,0.055953585,
12085,0.057083335,
12087,0.142570883,
12089,0.055911917,
12091,0.056051586,
12093,0.056062832,
12095,0.056621499,
12097,0.0565565,
12099,0.102700584,
12101,0.05645071,
12103,0.056559544,
12105,0.05655871,
12107,0.055754665,
12109,0.056427374,
12111,0.068802662,
12113,0.056001086,
12115,0.056664001,
12117,0.056126039,
12119,0.056643039,
12121,0.056876123,
12123,0.056803662,
12125,0.055679455,
12127,0.056746125,
12129,0.055975754,
12131,0.056123335,
12133,0.056402247,
12135,0.055974875,
12137,0.071558125,
12139,0.056378249,
12141,0.057465415,
12143,0.057145752,
12145,0.057368707,
12147,0.057118792,
12149,0.13656491,
12151,0.056417122,
12153,0.057130959,
12155,0.056971584,
12157,0.056471001,
12159,0.057489123,
12161,0.150105953,
12163,0.057168752,
12165,0.056043584,
12167,0.057008546,
12169,0.05600071,
12171,0.056688961,
12173,0.120173663,
12175,0.057309914,
12177,0.056848291,
12179,0.056816623,
12181,0.056539584,
12183,0.057098124,
12185,0.086941205,
12187,0.056971669,
12189,0.056718834,
12191,0.056671124,
12193,0.057199582,
12195,0.057496,
12197,0.066411003,
12199,0.057097293,
12201,0.058026832,
12203,0.056847584,
12205,0.057457875,
12207,0.056595001,
12209,0.058171999,
12211,0.056975793,
12213,0.057731293,
12215,0.057350915,
12217,0.057401206,
12219,0.057798669,
12221,0.057132039,
12223,0.083145715,
12225,0.056625001,
12227,0.057654001,
12229,0.057962377,
12231,0.058434751,
12233,0.05838,
12235,0.08402162,
12237,0.057973247,
12239,0.059056833,
12241,0.058227248,
12243,0.058296874,
12245,0.058179416,
12247,0.127926379,
12249,0.058086831,
12251,0.058283832,
12253,0.058182877,
12255,0.05849525,
12257,0.057869833,
12259,0.149017587,
12261,0.05801779,
12263,0.058321625,
12265,0.057587378,
12267,0.058448169,
12269,0.05831296,
12271,0.151929379,
12273,0.057721332,
12275,0.058821794,
12277,0.057771001,
12279,0.058249831,
12281,0.057364415,
12283,0.13419117,
12285,0.057376832,
12287,0.057883337,
12289,0.058057833,
12291,0.058920208,
12293,0.058556456,
12295,0.112839043,
12297,0.057358831,
12299,0.058095876,
12301,0.058559664,
12303,0.058211751,
12305,0.058640294,
12307,0.092687249,
12309,0.059162416,
12311,0.059014708,
12313,0.058956999,
12315,0.058612753,
12317,0.058083247,
12319,0.080227248,
12321,0.058024336,
12323,0.058690663,
12325,0.058641501,
12327,0.058573667,
12329,0.05900304,
12331,0.070681207,
12333,0.059055962,
12335,0.058381293,
12337,0.059243545,
12339,0.058180291,
12341,0.059166625,
12343,0.06360475,
12345,0.058966417,
12347,0.058657415,
12349,0.059087753,
12351,0.058715623,
12353,0.059766084,
12355,0.060850624,
12357,0.058703914,
12359,0.058390167,
12361,0.058655333,
12363,0.059545752,
12365,0.058829125,
12367,0.059613332,
12369,0.058452249,
12371,0.058680709,
12373,0.058809623,
12375,0.059007585,
12377,0.058496375,
12379,0.058627293,
12381,0.058787499,
12383,0.058998667,
12385,0.058742791,
12387,0.058777831,
12389,0.060125001,
12391,0.05938933,
12393,0.059012122,
12395,0.059102502,
12397,0.059362877,
12399,0.05882775,
12401,0.060003292,
12403,0.058791753,
12405,0.05993304,
12407,0.059353333,
12409,0.05901067,
12411,0.059804961,
12413,0.059404459,
12415,0.059354961,
12417,0.059114207,
12419,0.059759624,
12421,0.059601378,
12423,0.059499916,
12425,0.059812959,
12427,0.059207208,
12429,0.059365042,
12431,0.059641168,
12433,0.060078502,
12435,0.059962247,
12437,0.060202457,
12439,0.059566915,
12441,0.058979999,
12443,0.059989169,
12445,0.059896793,
12447,0.059445545,
12449,0.059796207,
12451,0.059782207,
12453,0.059506752,
12455,0.059617333,
12457,0.05984896,
12459,0.06053229,
12461,0.059728168,
12463,0.06006825,
12465,0.060475294,
12467,0.059542663,
12469,0.060258832,
12471,0.059862543,
12473,0.059764877,
12475,0.059859086,
12477,0.060255583,
12479,0.060190544,
12481,0.06027896,
12483,0.060201999,
12485,0.060397416,
12487,0.060548961,
12489,0.059748206,
12491,0.060418334,
12493,0.064113788,
12495,0.062350336,
12497,0.060652457,
12499,0.060999915,
12501,0.060926169,
12503,0.059995417,
12505,0.060155917,
12507,0.060319833,
12509,0.060702249,
12511,0.061869167,
12513,0.060711917,
12515,0.060254622,
12517,0.060663041,
12519,0.060534623,
12521,0.060158376,
12523,0.064442456,
12525,0.060370293,
12527,0.060508084,
12529,0.060340039,
12531,0.060578123,
12533,0.060733791,
12535,0.067180701,
12537,0.060251582,
12539,0.060232248,
12541,0.060650792,
12543,0.060385123,
12545,0.061535586,
12547,0.073121712,
12549,0.060930833,
12551,0.060786668,
12553,0.063682295,
12555,0.061243709,
12557,0.061190125,
12559,0.080619037,
12561,0.060747501,
12563,0.060113791,
12565,0.059961542,
12567,0.060671039,
12569,0.061132584,
12571,0.091688834,
12573,0.060639624,
12575,0.060880959,
12577,0.060787916,
12579,0.060985707,
12581,0.060723167,
12583,0.106637545,
12585,0.061806709,
12587,0.060226545,
12589,0.061729833,
12591,0.061289918,
12593,0.061174791,
12595,0.128340334,
12597,0.060665585,
12599,0.06124004,
12601,0.061570875,
12603,0.06099904,
12605,0.060675167,
12607,0.148081586,
12609,0.061413292,
12611,0.061407041,
12613,0.061651707,
12615,0.06176471,
12617,0.061419126,
12619,0.159551114,
12621,0.061425753,
12623,0.061417501,
12625,0.061401539,
12627,0.061812706,
12629,0.062137831,
12631,0.160622284,
12633,0.061459668,
12635,0.062408622,
12637,0.061611291,
12639,0.061944418,
12641,0.06073096,
12643,0.141244665,
12645,0.062283501,
12647,0.061404999,
12649,0.061771248,
12651,0.061774246,
12653,0.062527165,
12655,0.101998337,
12657,0.061930832,
12659,0.062062707,
12661,0.06154025,
12663,0.061525833,
12665,0.06103396,
12667,0.111218587,
12669,0.063813962,
12671,0.062807791,
12673,0.061380707,
12675,0.061435457,
12677,0.061958291,
12679,0.061857041,
12681,0.061956875,
12683,0.062559836,
12685,0.062169999,
12687,0.061526831,
12689,0.067974165,
12691,0.062091041,
12693,0.062423959,
12695,0.062278375,
12697,0.062449668,
12699,0.062288877,
12701,0.086044289,
12703,0.062313002,
12705,0.06229917,
12707,0.062576294,
12709,0.062527083,
12711,0.061790999,
12713,0.114437245,
12715,0.062447585,
12717,0.062131707,
12719,0.061793707,
12721,0.062012415,
12723,0.061879832,
12725,0.153344259,
12727,0.062071208,
12729,0.062023915,
12731,0.062104002,
12733,0.062215332,
12735,0.063171417,
12737,0.166011095,
12739,0.062331669,
12741,0.063323081,
12743,0.062299293,
12745,0.062962756,
12747,0.062809668,
12749,0.132110372,
12751,0.062294751,
12753,0.063115127,
